"","wave","hid","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"1856",2015,"209","211.18",NA,NA,NA,"Unident_2",1,0,NA
"1857",2015,"209","211.18",NA,NA,NA,"Unident_3",7,0,NA
"1858",2015,"209","211.18",NA,NA,NA,"Unident_4",5,0,NA
"1859",2015,"209","211.18",NA,NA,NA,"Unident_5",1,0,NA
"1860",2015,"70","122.04",NA,NA,NA,"Clidemia hirta",293,1,NA
"1861",2015,"70","122.04",NA,NA,NA,"Hevea brasiliensis",58,0,NA
"1862",2015,"70","122.04",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1863",2015,"70","122.04",NA,NA,NA,"Coffea sp.",5,0,NA
"1864",2015,"70","122.04",NA,NA,NA,"Unident_693",1,0,NA
"1865",2015,"70","122.04",NA,NA,NA,"Unident_694",1,0,NA
"1866",2015,"70","122.04",NA,NA,NA,"Unident_1",1,0,NA
"1867",2015,"70","122.04",NA,NA,NA,"Unident_2",86,0,NA
"1868",2015,"70","122.04",NA,NA,NA,"Unident_3",797,0,NA
"1869",2015,"70","122.04",NA,NA,NA,"Unident_4",16,0,NA
"1870",2015,"76","122.1",NA,NA,NA,"LN: Cabe-cabean",346,0,NA
"1871",2015,"76","122.1",NA,NA,NA,"Clidemia hirta",67,1,NA
"1872",2015,"76","122.1",NA,NA,NA,"Hevea brasiliensis",19,0,NA
"1873",2015,"76","122.1",NA,NA,NA,"Paspalum conjugatum",2,0,NA
"1874",2015,"76","122.1",NA,NA,NA,"Imperata cylindrica",1,0,NA
"1875",2015,"76","122.1",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1876",2015,"76","122.1",NA,NA,NA,"Unident_699",2,0,NA
"1877",2015,"76","122.1",NA,NA,NA,"Unident_700",1,0,NA
"1878",2015,"76","122.1",NA,NA,NA,"Unident_701",1,0,NA
"1879",2015,"76","122.1",NA,NA,NA,"Unident_702",1,0,NA
"1880",2015,"76","122.1",NA,NA,NA,"Unident_1",6,0,NA
"1881",2015,"76","122.1",NA,NA,NA,"Unident_2",63,0,NA
"1882",2015,"76","122.1",NA,NA,NA,"Unident_3",13,0,NA
"1883",2015,"76","122.1",NA,NA,NA,"Unident_4",1,0,NA
"1884",2015,"83","122.17",NA,NA,NA,"Clidemia hirta",56,1,NA
"1885",2015,"83","122.17",NA,NA,NA,"Hevea brasiliensis",16,0,NA
"1886",2015,"83","122.17",NA,NA,NA,"Melastoma malabathricum",43,0,NA
"1887",2015,"83","122.17",NA,NA,NA,"MS: Teki",36,0,NA
"1888",2015,"83","122.17",NA,NA,NA,"Scleria ciliaris",11,0,NA
"1889",2015,"83","122.17",NA,NA,NA,"Macaranga gigantifolia",3,0,NA
"1890",2015,"83","122.17",NA,NA,NA,"Unident_705",7,0,NA
"1891",2015,"83","122.17",NA,NA,NA,"Unident_706",23,0,NA
"1892",2015,"83","122.17",NA,NA,NA,"Unident_1",9,0,NA
"1893",2015,"83","122.17",NA,NA,NA,"Unident_2",8,0,NA
"1894",2015,"84","122.18",NA,NA,NA,"Clidemia hirta",247,1,NA
"1895",2015,"84","122.18",NA,NA,NA,"Melastoma malabathricum",15,0,NA
"1896",2015,"84","122.18",NA,NA,NA,"Hevea brasiliensis",69,0,NA
"1897",2015,"84","122.18",NA,NA,NA,"Stenochlaena palustris",67,0,NA
"1898",2015,"84","122.18",NA,NA,NA,"Unident_208",108,0,NA
"1899",2015,"84","122.18",NA,NA,NA,"LN: Paku rambat",79,0,NA
"1900",2015,"84","122.18",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1901",2015,"84","122.18",NA,NA,NA,"Paspalum conjugatum",8,0,NA
"1902",2015,"84","122.18",NA,NA,NA,"Unident_708",149,0,NA
"1903",2015,"84","122.18",NA,NA,NA,"Unident_691",20,0,NA
"1904",2015,"84","122.18",NA,NA,NA,"Unident_1",2,0,NA
"1905",2015,"84","122.18",NA,NA,NA,"Unident_2",2,0,NA
"1906",2015,"89","122.23",NA,NA,NA,"Clidemia hirta",26,1,NA
"1907",2015,"89","122.23",NA,NA,NA,"Hevea brasiliensis",18,0,NA
"1908",2015,"89","122.23",NA,NA,NA,"Melastoma malabathricum",11,0,NA
"1909",2015,"89","122.23",NA,NA,NA,"Dicranopteris linearis",6,1,NA
"1910",2015,"89","122.23",NA,NA,NA,"Elaeis guineensis",4,0,NA
"1911",2015,"89","122.23",NA,NA,NA,"Macaranga bancana",2,0,NA
"1912",2015,"89","122.23",NA,NA,NA,"Asystasia gangetica",3,1,NA
"1913",2015,"89","122.23",NA,NA,NA,"Goniophlebium verrucosum",7,0,NA
"1914",2015,"89","122.23",NA,NA,NA,"Unident_711",1,0,NA
"1915",2015,"89","122.23",NA,NA,NA,"Scleria ciliaris",5,0,NA
"1916",2015,"89","122.23",NA,NA,NA,"Unident_713",12,0,NA
"1917",2015,"89","122.23",NA,NA,NA,"Unident_1",21,0,NA
"1918",2015,"89","122.23",NA,NA,NA,"Unident_2",4,0,NA
"1919",2015,"89","122.23",NA,NA,NA,"Unident_3",3,0,NA
"1920",2015,"44","121.02",NA,NA,NA,"Asystasia gangetica",39,1,NA
"1921",2015,"44","121.02",NA,NA,NA,"Clidemia hirta",28,1,NA
"1922",2015,"44","121.02",NA,NA,NA,"Melastoma malabathricum",2,0,NA
"1923",2015,"44","121.02",NA,NA,NA,"Ageratum conyzoides",174,1,NA
"1924",2015,"44","121.02",NA,NA,NA,"Dicranopteris linearis",1,1,NA
"1925",2015,"44","121.02",NA,NA,NA,"LN: Pulai",1,0,NA
"1926",2015,"44","121.02",NA,NA,NA,"MS: Rumput Coklat",13,0,NA
"1927",2015,"44","121.02",NA,NA,NA,"Unident_718",5,0,NA
"1928",2015,"44","121.02",NA,NA,NA,"Unident_719",2,0,NA
"1929",2015,"44","121.02",NA,NA,NA,"Unident_720",248,0,NA
"1930",2015,"44","121.02",NA,NA,NA,"Imperata cylindrica",3,0,NA
"1931",2015,"44","121.02",NA,NA,NA,"Unident_1",47,0,NA
"1932",2015,"44","121.02",NA,NA,NA,"Unident_2",2,0,NA
"1933",2015,"44","121.02",NA,NA,NA,"Unident_3",18,0,NA
"1934",2015,"44","121.02",NA,NA,NA,"Unident_4",2,0,NA
"1935",2015,"54","121.12",NA,NA,NA,"Hevea brasiliensis",18,0,NA
"1936",2015,"54","121.12",NA,NA,NA,"Clidemia hirta",12,1,NA
"1937",2015,"54","121.12",NA,NA,NA,"Melastoma malabathricum",8,0,NA
"1938",2015,"54","121.12",NA,NA,NA,"Asystasia gangetica",4,1,NA
"1939",2015,"54","121.12",NA,NA,NA,"Unident_724",1,0,NA
"1940",2015,"54","121.12",NA,NA,NA,"Unident_725",3,0,NA
"1941",2015,"54","121.12",NA,NA,NA,"Unident_726",11,0,NA
"1942",2015,"54","121.12",NA,NA,NA,"Unident_1",9,0,NA
"1943",2015,"54","121.12",NA,NA,NA,"Unident_2",3,0,NA
"1944",2015,"54","121.12",NA,NA,NA,"Unident_3",1,0,NA
"1945",2015,"47","121.05",NA,NA,NA,"Hevea brasiliensis",11,0,NA
"1946",2015,"47","121.05",NA,NA,NA,"Elaeis guineensis",4,0,NA
"1947",2015,"47","121.05",NA,NA,NA,"Clidemia hirta",8,1,NA
"1948",2015,"47","121.05",NA,NA,NA,"Scleria ciliaris",18,0,NA
"1949",2015,"47","121.05",NA,NA,NA,"Melastoma malabathricum",11,0,NA
"1950",2015,"47","121.05",NA,NA,NA,"Macaranga bancana",8,0,NA
"1951",2015,"47","121.05",NA,NA,NA,"LN: Batang merah",6,0,NA
"1952",2015,"47","121.05",NA,NA,NA,"LN: Pulai sp. 2",11,0,NA
"1953",2015,"47","121.05",NA,NA,NA,"LN: Kacang hijau",3,0,NA
"1954",2015,"47","121.05",NA,NA,NA,"MS: Love merambat",3,0,NA
"1955",2015,"47","121.05",NA,NA,NA,"LN: Wiladah",2,0,NA
"1956",2015,"47","121.05",NA,NA,NA,"MS: Paku bintang",1,0,NA
"1957",2015,"47","121.05",NA,NA,NA,"MS: Rumput Coklat",52,0,NA
"1958",2015,"47","121.05",NA,NA,NA,"Unident_730",1,0,NA
"1959",2015,"47","121.05",NA,NA,NA,"Unident_660",1,0,NA
"1960",2015,"47","121.05",NA,NA,NA,"Imperata cylindrica",23,0,NA
"1961",2015,"47","121.05",NA,NA,NA,"Lygodium circinatum",2,0,NA
"1962",2015,"47","121.05",NA,NA,NA,"Unident_1",9,0,NA
"1963",2015,"47","121.05",NA,NA,NA,"Unident_2",1,0,NA
"1964",2015,"47","121.05",NA,NA,NA,"Unident_3",6,0,NA
"1965",2015,"52","121.1",NA,NA,NA,"LN: Cabe-cabean",199,0,NA
"1966",2015,"52","121.1",NA,NA,NA,"Hevea brasiliensis",72,0,NA
"1967",2015,"52","121.1",NA,NA,NA,"Clidemia hirta",47,1,NA
"1968",2015,"52","121.1",NA,NA,NA,"Paspalum conjugatum",9,0,NA
"1969",2015,"52","121.1",NA,NA,NA,"Imperata cylindrica",3,0,NA
"1970",2015,"52","121.1",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1971",2015,"52","121.1",NA,NA,NA,"Scleria ciliaris",3,0,NA
"1972",2015,"52","121.1",NA,NA,NA,"LN: Jengkol",5,0,NA
"1973",2015,"52","121.1",NA,NA,NA,"Paspalum setaceum",145,0,NA
"1974",2015,"52","121.1",NA,NA,NA,"Unident_733",1,0,NA
"1975",2015,"52","121.1",NA,NA,NA,"LN: Pohon afrika",1,0,NA
"1976",2015,"52","121.1",NA,NA,NA,"LN: Laos- Laosan",3,0,NA
"1977",2015,"52","121.1",NA,NA,NA,"Unident_734",1,0,NA
"1978",2015,"52","121.1",NA,NA,NA,"Artocarpus heterophyllus",1,0,NA
"1979",2015,"52","121.1",NA,NA,NA,"Unident_1",2,0,NA
"1980",2015,"52","121.1",NA,NA,NA,"Unident_2",18,0,NA
"1981",2015,"56","121.14",NA,NA,NA,"Clidemia hirta",110,1,NA
"1982",2015,"56","121.14",NA,NA,NA,"Melastoma malabathricum",23,0,NA
"1983",2015,"56","121.14",NA,NA,NA,"Scleria ciliaris",21,0,NA
"1984",2015,"56","121.14",NA,NA,NA,"Hevea brasiliensis",9,0,NA
"1985",2015,"56","121.14",NA,NA,NA,"Unident_739",2,0,NA
"1986",2015,"56","121.14",NA,NA,NA,"Dicranopteris linearis",2,1,NA
"1987",2015,"56","121.14",NA,NA,NA,"Unident_740",7,0,NA
"1988",2015,"56","121.14",NA,NA,NA,"Unident_741",1,0,NA
"1989",2015,"56","121.14",NA,NA,NA,"Unident_1",3,0,NA
"1990",2015,"56","121.14",NA,NA,NA,"Unident_2",1,0,NA
"1991",2015,"56","121.14",NA,NA,NA,"Unident_3",2,0,NA
"1992",2015,"56","121.14",NA,NA,NA,"Unident_4",3,0,NA
"1993",2015,"63","121.21",NA,NA,NA,"Clidemia hirta",61,1,NA
"1994",2015,"63","121.21",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1995",2015,"63","121.21",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1996",2015,"63","121.21",NA,NA,NA,"MS: Rumput Coklat",378,0,NA
"1997",2015,"63","121.21",NA,NA,NA,"LN: Batang merah",3,0,NA
"1998",2015,"63","121.21",NA,NA,NA,"MS: Love merambat",1,0,NA
"1999",2015,"63","121.21",NA,NA,NA,"Unident_744",1,0,NA
"2000",2015,"63","121.21",NA,NA,NA,"Unident_745",3,0,NA
"2001",2015,"63","121.21",NA,NA,NA,"Unident_746",1,0,NA
"2002",2015,"63","121.21",NA,NA,NA,"Unident_1",7,0,NA
"2003",2015,"63","121.21",NA,NA,NA,"Unident_2",6,0,NA
"2004",2015,"63","121.21",NA,NA,NA,"Unident_3",1,0,NA
"2005",2015,"63","121.21",NA,NA,NA,"Unident_4",1,0,NA
"2006",2015,"63","121.21",NA,NA,NA,"Unident_5",1,0,NA
"2007",2015,"3","111.03",NA,NA,NA,"Clidemia hirta",516,1,NA
"2008",2015,"3","111.03",NA,NA,NA,"Hevea brasiliensis",11,0,NA
"2009",2015,"3","111.03",NA,NA,NA,"Asystasia gangetica",815,1,NA
"2010",2015,"3","111.03",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"2011",2015,"3","111.03",NA,NA,NA,"LN: Pulai sp. 2",2,0,NA
"2012",2015,"3","111.03",NA,NA,NA,"Macaranga gigantea",1,0,NA
"2013",2015,"3","111.03",NA,NA,NA,"LN: Kacang hijau",4,0,NA
"2014",2015,"3","111.03",NA,NA,NA,"MS: Rumput gajah",378,0,NA
"2015",2015,"3","111.03",NA,NA,NA,"MS: Rumput Coklat",30,0,NA
"2016",2015,"3","111.03",NA,NA,NA,"Unidetn_747",2,0,NA
"2017",2015,"3","111.03",NA,NA,NA,"MS: Paku bintang",1,0,NA
"2018",2015,"3","111.03",NA,NA,NA,"Unident_1",2,0,NA
"2019",2015,"12","111.12",NA,NA,NA,"Clidemia hirta",48,1,NA
"2020",2015,"12","111.12",NA,NA,NA,"Hevea brasiliensis",17,0,NA
"2021",2015,"12","111.12",NA,NA,NA,"Unident_750",11,0,NA
"2022",2015,"12","111.12",NA,NA,NA,"Unident_751",7,0,NA
"2023",2015,"12","111.12",NA,NA,NA,"Taenitis blechnoides",8,0,NA
"2024",2015,"12","111.12",NA,NA,NA,"Unident_751",27,0,NA
"2025",2015,"12","111.12",NA,NA,NA,"Unident_1",14,0,NA
"2026",2015,"12","111.12",NA,NA,NA,"Unident_2",17,0,NA
"2027",2015,"13","111.13",NA,NA,NA,"Clidemia hirta",156,1,NA
"2028",2015,"13","111.13",NA,NA,NA,"Hevea brasiliensis",302,0,NA
"2029",2015,"13","111.13",NA,NA,NA,"Melastoma malabathricum",2,0,NA
"2030",2015,"13","111.13",NA,NA,NA,"Stenochlaena palustris",241,0,NA
"2031",2015,"13","111.13",NA,NA,NA,"Macaranga bancana",1,0,NA
"2032",2015,"13","111.13",NA,NA,NA,"Unident_754",2,0,NA
"2033",2015,"13","111.13",NA,NA,NA,"Unident_755",3,0,NA
"2034",2015,"13","111.13",NA,NA,NA,"Unident_1",1,0,NA
"2035",2015,"13","111.13",NA,NA,NA,"Unident_2",2,0,NA
"2036",2015,"15","111.15",NA,NA,NA,"Hevea brasiliensis",520,0,NA
"2037",2015,"15","111.15",NA,NA,NA,"Clidemia hirta",143,1,NA
"2038",2015,"15","111.15",NA,NA,NA,"Asystasia gangetica",3,1,NA
"2039",2015,"15","111.15",NA,NA,NA,"Melastoma malabathricum",8,0,NA
"2040",2015,"15","111.15",NA,NA,NA,"MS: Rumput Coklat",2,0,NA
"2041",2015,"15","111.15",NA,NA,NA,"Unident_759",1,0,NA
"2042",2015,"15","111.15",NA,NA,NA,"Unident_760",1,0,NA
"2043",2015,"15","111.15",NA,NA,NA,"Unident_761",1,0,NA
"2044",2015,"15","111.15",NA,NA,NA,"Unident_1",104,0,NA
"2045",2015,"15","111.15",NA,NA,NA,"Unident_2",14,0,NA
"2046",2015,"15","111.15",NA,NA,NA,"Unident_3",1,0,NA
"2047",2015,"22","111.22",NA,NA,NA,"LN: Cabe-cabean",599,0,NA
"2048",2015,"22","111.22",NA,NA,NA,"Clidemia hirta",202,1,NA
"2049",2015,"22","111.22",NA,NA,NA,"Stenochlaena palustris",17,0,NA
"2050",2015,"22","111.22",NA,NA,NA,"Hevea brasiliensis",44,0,NA
"2051",2015,"22","111.22",NA,NA,NA,"Imperata cylindrica",21,0,NA
"2052",2015,"22","111.22",NA,NA,NA,"Paspalum conjugatum",30,0,NA
"2053",2015,"22","111.22",NA,NA,NA,"Melastoma affine",8,0,NA
"2054",2015,"22","111.22",NA,NA,NA,"LN: Pancing Pancingan",2,0,NA
"2055",2015,"22","111.22",NA,NA,NA,"Unident_763",2,0,NA
"2056",2015,"22","111.22",NA,NA,NA,"Unident_764",2,0,NA
"2057",2015,"22","111.22",NA,NA,NA,"Unident_696",24,0,NA
"2058",2015,"22","111.22",NA,NA,NA,"LN: Paku rambat",2,0,NA
"2059",2015,"22","111.22",NA,NA,NA,"Paspalum setaceum",10,0,NA
"2060",2015,"22","111.22",NA,NA,NA,"Unident_1",1,0,NA
"2061",2015,"22","111.22",NA,NA,NA,"Unident_2",18,0,NA
"2062",2015,"710","111.22",NA,NA,NA,"Hevea brasiliensis",53,0,NA
"2063",2015,"710","111.22",NA,NA,NA,"Psidium guajava",1,0,NA
"2064",2015,"710","111.22",NA,NA,NA,"Clidemia hirta",3,1,NA
"2065",2015,"710","111.22",NA,NA,NA,"Macaranga bancana",1,0,NA
"2066",2015,"710","111.22",NA,NA,NA,"MS: Rumput gajah",3,0,NA
"2067",2015,"710","111.22",NA,NA,NA,"Archidendron pauriflorum",1,0,NA
"2068",2015,"710","111.22",NA,NA,NA,"MS: Granul outside",12,0,NA
"2069",2015,"710","111.22",NA,NA,NA,"MS: Paku bintang",11,0,NA
"2070",2015,"710","111.22",NA,NA,NA,"Unident_768",2,0,NA
"2071",2015,"710","111.22",NA,NA,NA,"Unident_825",1,0,NA
"2072",2015,"710","111.22",NA,NA,NA,"Unident_1",4,0,NA
"2073",2015,"710","111.22",NA,NA,NA,"Unident_2",2,0,NA
"2074",2015,"710","111.22",NA,NA,NA,"Unident_3",1,0,NA
"2075",2015,"709","111.22",NA,NA,NA,"Hevea brasiliensis",37,0,NA
"2076",2015,"709","111.22",NA,NA,NA,"Clidemia hirta",8,1,NA
"2077",2015,"709","111.22",NA,NA,NA,"LN: Pulai sp. 2",3,0,NA
"2078",2015,"709","111.22",NA,NA,NA,"Lygodium flexuosum",7,0,NA
"2079",2015,"709","111.22",NA,NA,NA,"MS: Teki",60,0,NA
"2080",2015,"709","111.22",NA,NA,NA,"MS: Rumput Coklat",12,0,NA
"2081",2015,"709","111.22",NA,NA,NA,"MS: Granul outside",16,0,NA
"2082",2015,"709","111.22",NA,NA,NA,"LN: Batang merah",1,0,NA
"2083",2015,"709","111.22",NA,NA,NA,"Unident_773",3,0,NA
"2084",2015,"709","111.22",NA,NA,NA,"Unident_774",1,0,NA
"2085",2015,"709","111.22",NA,NA,NA,"Unident_775",1,0,NA
"2086",2015,"709","111.22",NA,NA,NA,"Taenitis blechnoides",9,0,NA
"2087",2015,"709","111.22",NA,NA,NA,"Unident_1",3,0,NA
"2088",2015,"709","111.22",NA,NA,NA,"Unident_2",2,0,NA
"2089",2015,"709","111.22",NA,NA,NA,"Unident_3",1,0,NA
"2090",2015,"709","111.22",NA,NA,NA,"Unident_4",1,0,NA
"2091",2015,"126","133.04",NA,NA,NA,"Melastoma malabathricum",7,0,NA
"2092",2015,"126","133.04",NA,NA,NA,"Clidemia hirta",5,1,NA
"2093",2015,"126","133.04",NA,NA,NA,"Scleria ciliaris",72,0,NA
"2094",2015,"126","133.04",NA,NA,NA,"Hevea brasiliensis",4,0,NA
"2095",2015,"126","133.04",NA,NA,NA,"Paspalum conjugatum",40,0,NA
"2096",2015,"126","133.04",NA,NA,NA,"Imperata cylindrica",16,0,NA
"2097",2015,"126","133.04",NA,NA,NA,"Paspalum setaceum",9,0,NA
"2098",2015,"126","133.04",NA,NA,NA,"Unident_777",1,0,NA
"2099",2015,"126","133.04",NA,NA,NA,"Unident_778",1,0,NA
"2100",2015,"126","133.04",NA,NA,NA,"Unident_1",1,0,NA
"2101",2015,"128","133.06",NA,NA,NA,"Scleria ciliaris",30,0,NA
"2102",2015,"128","133.06",NA,NA,NA,"Melastoma malabathricum",7,0,NA
"2103",2015,"128","133.06",NA,NA,NA,"Clidemia hirta",9,1,NA
"2104",2015,"128","133.06",NA,NA,NA,"Lycopodiella cernua",2,0,NA
"2105",2015,"128","133.06",NA,NA,NA,"Dicranopteris linearis",2,1,NA
"2106",2015,"128","133.06",NA,NA,NA,"Unident_781",2,0,NA
"2107",2015,"128","133.06",NA,NA,NA,"Unident_782",3,0,NA
"2108",2015,"128","133.06",NA,NA,NA,"Unident_1",1,0,NA
"2109",2015,"128","133.06",NA,NA,NA,"Unident_2",3,0,NA
"2110",2015,"116","132.06",NA,NA,NA,"Clidemia hirta",203,1,NA
"2111",2015,"116","132.06",NA,NA,NA,"Hevea brasiliensis",35,0,NA
"2112",2015,"116","132.06",NA,NA,NA,"Melastoma malabathricum",35,0,NA
"2113",2015,"116","132.06",NA,NA,NA,"Scleria ciliaris",92,0,NA
"2114",2015,"116","132.06",NA,NA,NA,"Paspalum conjugatum",20,0,NA
"2115",2015,"116","132.06",NA,NA,NA,"Asystasia gangetica",1,1,NA
"2116",2015,"116","132.06",NA,NA,NA,"Macaranga gigantea",1,0,NA
"2117",2015,"116","132.06",NA,NA,NA,"Macaranga bancana",2,0,NA
"2118",2015,"116","132.06",NA,NA,NA,"Panicum repens",15,0,NA
"2119",2015,"116","132.06",NA,NA,NA,"Bauhinia semibifida",13,0,NA
"2120",2015,"116","132.06",NA,NA,NA,"Scleria bancana",13,0,NA
"2121",2015,"116","132.06",NA,NA,NA,"Aidia densiflora",2,0,NA
"2122",2015,"116","132.06",NA,NA,NA,"Lygodium sp.",57,0,NA
"2123",2015,"116","132.06",NA,NA,NA,"Paspalum setaceum",11,0,NA
"2124",2015,"116","132.06",NA,NA,NA,"Nephrolepis biserrata",5,0,NA
"2125",2015,"116","132.06",NA,NA,NA,"Imperata cylindrica",5,0,NA
"2126",2015,"116","132.06",NA,NA,NA,"MS: Rumput Coklat",1,0,NA
"2127",2015,"116","132.06",NA,NA,NA,"Unident_794",1,0,NA
"2128",2015,"116","132.06",NA,NA,NA,"Unident_795",1,0,NA
"2129",2015,"116","132.06",NA,NA,NA,"Unident_796",6,0,NA
"2130",2015,"116","132.06",NA,NA,NA,"Unident_797",3,0,NA
"2131",2015,"116","132.06",NA,NA,NA,"Unident_798",1,0,NA
"2132",2015,"116","132.06",NA,NA,NA,"Unident_799",1,0,NA
"2133",2015,"116","132.06",NA,NA,NA,"Unident_800",1,0,NA
"2134",2015,"116","132.06",NA,NA,NA,"Unident_801",3,0,NA
"2135",2015,"116","132.06",NA,NA,NA,"Unident_802",1,0,NA
"2136",2015,"116","132.06",NA,NA,NA,"Unident_803",9,0,NA
"2137",2015,"116","132.06",NA,NA,NA,"Unident_804",1,0,NA
"2138",2015,"116","132.06",NA,NA,NA,"Stachytarpheta indica",1,0,NA
"2139",2015,"116","132.06",NA,NA,NA,"Unident_1",1,0,NA
"2140",2015,"116","132.06",NA,NA,NA,"Unident_2",3,0,NA
"2141",2015,"116","132.06",NA,NA,NA,"Unident_3",3,0,NA
"2142",2015,"116","132.06",NA,NA,NA,"Unident_4",1,0,NA
"2143",2015,"116","132.06",NA,NA,NA,"Unident_5",26,0,NA
"2144",2015,"116","132.06",NA,NA,NA,"Unident_6",1,0,NA
"2145",2015,"116","132.06",NA,NA,NA,"Unident_7",1,0,NA
"2146",2015,"116","132.06",NA,NA,NA,"Unident_8",1,0,NA
"2147",2015,"116","132.06",NA,NA,NA,"Unident_9",1,0,NA
"2148",2015,"116","132.06",NA,NA,NA,"Unident_10",1,0,NA
"2149",2015,"116","132.06",NA,NA,NA,"Unident_11",1,0,NA
"2150",2015,"118","132.08",NA,NA,NA,"Clidemia hirta",153,1,NA
"2151",2015,"118","132.08",NA,NA,NA,"Scleria ciliaris",87,0,NA
"2152",2015,"118","132.08",NA,NA,NA,"Hevea brasiliensis",5,0,NA
"2153",2015,"118","132.08",NA,NA,NA,"Stachytarpheta indica",3,0,NA
"2154",2015,"118","132.08",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"2155",2015,"118","132.08",NA,NA,NA,"Mikania micrantha",1,0,NA
"2156",2015,"118","132.08",NA,NA,NA,"Paspalum conjugatum",8,0,NA
"2157",2015,"118","132.08",NA,NA,NA,"Imperata cylindrica",84,0,NA
"2158",2015,"118","132.08",NA,NA,NA,"Artocarpus integer",7,0,NA
"2159",2015,"118","132.08",NA,NA,NA,"Nephrolepis biserrata",30,0,NA
"2160",2015,"118","132.08",NA,NA,NA,"LN: Pohon kembang",16,0,NA
"2161",2015,"118","132.08",NA,NA,NA,"Unident_807",1,0,NA
"2162",2015,"118","132.08",NA,NA,NA,"LN: Anting",7,0,NA
"2163",2015,"118","132.08",NA,NA,NA,"Unident_808",5,0,NA
"2164",2015,"118","132.08",NA,NA,NA,"Unident_809",6,0,NA
"2165",2015,"118","132.08",NA,NA,NA,"Unident_1",1,0,NA
"2166",2015,"118","132.08",NA,NA,NA,"Unident_2",6,0,NA
"2167",2015,"40","112.16",NA,NA,NA,"Clidemia hirta",46,1,NA
"2168",2015,"40","112.16",NA,NA,NA,"Asystasia gangetica",745,1,NA
"2169",2015,"40","112.16",NA,NA,NA,"MS: Rumput gajah",907,0,NA
"2170",2015,"40","112.16",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"2171",2015,"40","112.16",NA,NA,NA,"Elaeis guineensis",2,0,NA
"2172",2015,"40","112.16",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"2173",2015,"40","112.16",NA,NA,NA,"Unident_811",1,0,NA
"2174",2015,"40","112.16",NA,NA,NA,"Unident_1",435,0,NA
"2175",2015,"39","112.15",NA,NA,NA,"Clidemia hirta",24,1,NA
"2176",2015,"39","112.15",NA,NA,NA,"Paspalum conjugatum",30,0,NA
"2177",2015,"39","112.15",NA,NA,NA,"Hevea brasiliensis",26,0,NA
"2178",2015,"39","112.15",NA,NA,NA,"Paspalum setaceum",10,0,NA
"2179",2015,"39","112.15",NA,NA,NA,"Unident_695",4,0,NA
"2180",2015,"39","112.15",NA,NA,NA,"Unident_813",65,0,NA
"2181",2015,"39","112.15",NA,NA,NA,"Unident_814",4,0,NA
"2182",2015,"39","112.15",NA,NA,NA,"Unident_815",6,0,NA
"2183",2015,"39","112.15",NA,NA,NA,"Unident_1",225,0,NA
"2184",2015,"39","112.15",NA,NA,NA,"Unident_2",225,0,NA
"2185",2015,"39","112.15",NA,NA,NA,"Unident_3",6,0,NA
"2186",2015,"37","112.13",NA,NA,NA,"Clidemia hirta",35,1,NA
"2187",2015,"37","112.13",NA,NA,NA,"Melastoma malabathricum",26,0,NA
"2188",2015,"37","112.13",NA,NA,NA,"Unident_816",1,0,NA
"2189",2015,"37","112.13",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"2190",2015,"37","112.13",NA,NA,NA,"LN: Paku rambat",5,0,NA
"2191",2015,"37","112.13",NA,NA,NA,"Macaranga gigantea",1,0,NA
"2192",2015,"37","112.13",NA,NA,NA,"Imperata cylindrica",7,0,NA
"2193",2015,"37","112.13",NA,NA,NA,"Scleria ciliaris",6,0,NA
"2194",2015,"37","112.13",NA,NA,NA,"Molineria latifolia",3,0,NA
"2195",2015,"37","112.13",NA,NA,NA,"Paspalum setaceum",17,0,NA
"2196",2015,"37","112.13",NA,NA,NA,"Paspalum conjugatum",9,0,NA
"2197",2015,"37","112.13",NA,NA,NA,"Unident_1",631,0,NA
"2198",2015,"37","112.13",NA,NA,NA,"Unident_2",107,0,NA
"2199",2015,"34","112.1",NA,NA,NA,"Melastoma malabathricum",79,0,NA
"2200",2015,"34","112.1",NA,NA,NA,"Asystasia gangetica",43,1,NA
"2201",2015,"34","112.1",NA,NA,NA,"Clidemia hirta",88,1,NA
"2202",2015,"34","112.1",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"2203",2015,"34","112.1",NA,NA,NA,"Dicranopteris linearis",1,1,NA
"2204",2015,"34","112.1",NA,NA,NA,"Unident_820",1,0,NA
"2205",2015,"34","112.1",NA,NA,NA,"Unident_1",7,0,NA
"2206",2015,"34","112.1",NA,NA,NA,"Unident_2",4,0,NA
"2207",2015,"34","112.1",NA,NA,NA,"Unident_3",16,0,NA
"2208",2015,"29","112.05",NA,NA,NA,"Clidemia hirta",112,1,NA
